While	O
global	O
estimates	O
of	O
exposed	O
and	O
potentially	O
migrating	B-ACTOR
populations	I-ACTOR
highlight	O
the	O
significant	O
threats	B-PROCESS
of	O
SLR	B-PROCESS
for	O
populations	B-ACTOR
living	O
in	O
low	B-LOCATION
-	I-LOCATION
lying	I-LOCATION
areas	I-LOCATION
at	O
or	O
near	O
coastlines	B-LOCATION
,	O
further	O
research	O
is	O
needed	O
to	O
understand	O
the	O
interactions	O
among	O
localised	O
SLR	B-PROCESS
and	O
related	O
hazards	B-PROCESS
,	O
social	B-QUALITY
and	I-QUALITY
political	I-QUALITY
contexts	I-QUALITY
,	O
adaptation	B-QUALITY
possibilities	I-QUALITY
,	O
and	O
potential	B-QUALITY
migration	I-QUALITY
and	O
(	B-PROCESS
im	I-PROCESS
)	I-PROCESS
mobility	I-PROCESS
decision	I-PROCESS
-	I-PROCESS
making	I-PROCESS
.	O
